id	name	domain	category	rank_in_category	why_in_list	sign_in_url	task_flow_docs	doc_url_1	doc_url_2	doc_url_3
etsy	Etsy	etsy.com	websites_apps_commerce	7	Chrome UX Report 2026-08: www.etsy.com in the top 1,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 235 for etsy.com (list 38KVL, 2026-09-11)	https://www.etsy.com/signin	deep	https://help.etsy.com/hc/en-us/articles/360042433614-How-to-Opt-out-of-Personalized-Advertising	https://help.etsy.com/hc/en-us/articles/360044099373-How-to-Turn-Off-Your-Etsy-Ads-Campaign	https://help.etsy.com/hc/en-us/articles/5745586898199-How-to-Open-a-Case
webflow	Webflow	webflow.com	websites_apps_commerce	8	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: webflow.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Webflow': popularity #36 of 9,716, zap_usage_count 18,067 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 2,758 for webflow.com (list 38KVL, 2026-09-11)	https://webflow.com/login	deep	https://help.webflow.com/hc/en-us	https://help.webflow.com/hc/en-us/articles/33961334343827-How-do-I-connect-my-domain-to-Webflow	https://help.webflow.com/hc/en-us/articles/33961232582419-Choose-a-Site-plan
kajabi	Kajabi	kajabi.com	websites_apps_commerce	9	Chrome UX Report 2026-08: app.kajabi.com in the top 10,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Kajabi': popularity #64 of 9,716, zap_usage_count 10,309 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 11,754 for kajabi.com (list 38KVL, 2026-09-11)	https://id.kajabi.com/u/login	deep	https://help.kajabi.com/	https://help.kajabi.com/articles/amplify/set-up-an-amplify-profile	
gumroad	Gumroad	gumroad.com	websites_apps_commerce	10	Chrome UX Report 2026-08: gumroad.com in the top 10,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Gumroad': popularity #192 of 9,716, zap_usage_count 1,480 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 2,815 for gumroad.com (list 38KVL, 2026-09-11)	https://gumroad.com/login	shallow			
ghost	Ghost	ghost.org	websites_apps_commerce	11	Chrome UX Report 2026-08: ghost.org in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Ghost': popularity #216 of 9,716, zap_usage_count 1,241 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 4,096 for ghost.org (list 38KVL, 2026-09-11)	https://account.ghost.org/signin/	deep	https://ghost.org/help/	https://ghost.org/help/customize-portal/	https://ghost.org/help/manage-your-subscription/
ecwid	Ecwid	ecwid.com	websites_apps_commerce	12	Chrome UX Report 2026-08: my.ecwid.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Ecwid by Lightspeed': popularity #226 of 9,716, zap_usage_count 1,201 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 4,505 for ecwid.com (list 38KVL, 2026-09-11)	https://my.ecwid.com/	deep	https://support.ecwid.com/hc/en-us	https://support.ecwid.com/hc/en-us/articles/115005872689-Guide-to-using-Ecwid-App-Market	
bigcommerce	BigCommerce	bigcommerce.com	websites_apps_commerce	13	Chrome UX Report 2026-08: login.bigcommerce.com in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'BigCommerce': popularity #391 of 9,716, zap_usage_count 479 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 1,946 for bigcommerce.com (list 38KVL, 2026-09-11)	https://login.bigcommerce.com/login/	shallow			
appsheet	AppSheet	appsheet.com	websites_apps_commerce	14	Chrome UX Report 2026-08: www.appsheet.com in the top 5,000 origins (github.com/zakird/crux-top-lists); Zapier app 'AppSheet': popularity #902 of 9,716, zap_usage_count 141 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 6,507 for appsheet.com (list 38KVL, 2026-09-11)	https://www.appsheet.com/Template/Apps	deep	https://support.google.com/appsheet/?hl=en	https://support.google.com/appsheet/answer/14009539?hl=en	https://support.google.com/appsheet/answer/11980957?hl=en
carrd	Carrd	carrd.co	websites_apps_commerce	15	Chrome UX Report 2026-08: carrd.co in the top 50,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 4,329 for carrd.co (list 38KVL, 2026-09-11)	https://carrd.co/login	deep	https://carrd.com/docs	https://carrd.com/docs/forms/setting-up-a-contact-form	https://carrd.com/docs/sites/using-a-custom-domain
sanity	Sanity	sanity.io	websites_apps_commerce	16	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: www.sanity.io in the top 100,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 4,229 for sanity.io (list 38KVL, 2026-09-11)	https://www.sanity.io/entry	deep	https://www.sanity.io/docs	https://www.sanity.io/docs/dashboard/dashboard-configure	
shipstation	ShipStation	shipstation.com	websites_apps_commerce	17	Chrome UX Report 2026-08: trackshipment.shipstation.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'ShipStation': popularity #180 of 9,716, zap_usage_count 1,619 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 14,278 for shipstation.com (list 38KVL, 2026-09-11)	https://ship.shipstation.com/	deep	https://help.shipstation.com/hc/en-us	https://help.shipstation.com/hc/en-us/articles/360026156831-Create-Print-Your-First-Label	https://help.shipstation.com/hc/en-us/articles/360026156871-Connect-a-Store
thinkific	Thinkific	thinkific.com	websites_apps_commerce	18	Chrome UX Report 2026-08: ascensionpress.thinkific.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Thinkific': popularity #111 of 9,716, zap_usage_count 3,961 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 5,567 for thinkific.com (list 38KVL, 2026-09-11)	https://courses.thinkific.com/onboarding/signin	deep	https://support.thinkific.com/hc/en-us	https://support.thinkific.com/hc/en-us/articles/360030719433-Getting-Started-with-Thinkific	https://support.thinkific.com/hc/en-us/articles/10664253689367-Get-Started-with-the-Thinkific-Mobile-App
unbounce	Unbounce	unbounce.com	websites_apps_commerce	19	Chrome UX Report 2026-08: app.unbounce.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Unbounce': popularity #136 of 9,716, zap_usage_count 2,597 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 15,460 for unbounce.com (list 38KVL, 2026-09-11)	https://app.unbounce.com/users/sign_in	deep	https://documentation.unbounce.com/hc/en-us	https://documentation.unbounce.com/hc/en-us/articles/203509754-Setting-Up-Field-Mapping	https://documentation.unbounce.com/hc/en-us/articles/203509804-Adding-Google-Ads-Conversion-Tracking-to-Your-Page-in-Classic-Builder
teachable	Teachable	teachable.com	websites_apps_commerce	20	Chrome UX Report 2026-08: camara-de-comercio-exterior.teachable.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Teachable': popularity #161 of 9,716, zap_usage_count 1,961 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 6,523 for teachable.com (list 38KVL, 2026-09-11)	https://sso.teachable.com/secure/teachable_accounts/sign_in	deep	https://support.teachable.com/en/	https://support.teachable.com/en/articles/11682451-create-and-set-up-your-course	https://support.teachable.com/en/articles/11682414-how-to-log-in
clickfunnels	ClickFunnels	clickfunnels.com	websites_apps_commerce	21	Chrome UX Report 2026-08: www.clickfunnels.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'ClickFunnels': popularity #182 of 9,716, zap_usage_count 1,595 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 15,252 for clickfunnels.com (list 38KVL, 2026-09-11)	https://app.clickfunnels.com/users/sign_in	deep	https://support.clickfunnels.com/en/	https://support.clickfunnels.com/en/articles/12733712-getting-started-with-domains	https://support.clickfunnels.com/en/articles/12734271-how-to-locate-your-existing-support-requests
podia	Podia	podia.com	websites_apps_commerce	22	Chrome UX Report 2026-08: wbfln.podia.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Podia': popularity #274 of 9,716, zap_usage_count 906 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 24,178 for podia.com (list 38KVL, 2026-09-11)	https://app.podia.com/login	deep	https://help.podia.com/en/	https://help.podia.com/en/articles/11371093-how-to-report-an-issue	https://help.podia.com/en/articles/11370270-creating-a-new-post
thrivecart	ThriveCart	thrivecart.com	websites_apps_commerce	23	Chrome UX Report 2026-08: thrivecart.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'ThriveCart': popularity #94 of 9,716, zap_usage_count 4,922 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 22,926 for thrivecart.com (list 38KVL, 2026-09-11)	https://thrivecart.com/signin/	deep	https://support.thrivecart.com/	https://support.thrivecart.com/help/creating-your-bump-products/	https://support.thrivecart.com/help/creating-a-funnel-and-upsell-pages/
bubble	Bubble	bubble.io	websites_apps_commerce	24	Chrome UX Report 2026-08: bubble.io in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Bubble': popularity #424 of 9,716, zap_usage_count 431 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 17,486 for bubble.io (list 38KVL, 2026-09-11)	https://app.bubble.io/login	deep	https://bubble.io/support/en/	https://bubble.io/support/en/articles/10552947-getting-started-with-the-user-manual	https://bubble.io/support/en/articles/10581123-creating-managing-projects
framer	Framer	framer.com	websites_apps_commerce	25	Chrome UX Report 2026-08: www.framer.com in the top 50,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 5,342 for framer.com (list 38KVL, 2026-09-11)	https://framer.com/r/login	deep	https://www.framer.com/help/	https://www.framer.com/help/articles/publishing-your-framer-website/	https://www.framer.com/help/articles/how-to-connect-a-custom-domain/
samcart	SamCart	samcart.com	websites_apps_commerce	26	Chrome UX Report 2026-08: app.samcart.com in the top 1,000,000 origins (github.com/zakird/crux-top-lists); Zapier app 'SamCart': popularity #238 of 9,716, zap_usage_count 1,100 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 54,484 for samcart.com (list 38KVL, 2026-09-11)	https://app.samcart.com/auth/login	deep	https://help.samcart.com/support/home?_gl=1*18jhr9o*_gcl_au*NTQyMzA3NDQ1LjE3NjQwMTg0MTM.	https://help.samcart.com/support/solutions/articles/60000506436-using-webhooks-on-samcart	https://help.samcart.com/support/solutions/articles/60000506442-track-utm-parameters
contentful	Contentful	contentful.com	websites_apps_commerce	27	Chrome UX Report 2026-08: app.contentful.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Contentful': popularity #1712 of 9,716, zap_usage_count 41 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 6,441 for contentful.com (list 38KVL, 2026-09-11)	https://be.contentful.com/login/	deep	https://www.contentful.com/developers/docs/	https://www.contentful.com/help/content-types/create-a-content-type/	
zoho_creator	Zoho Creator	creator.zoho.com	websites_apps_commerce	28	Chrome UX Report 2026-08: creator.zoho.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Zoho Creator': popularity #497 of 9,716, zap_usage_count 344 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 798 for zoho.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://accounts.zoho.com/signin?serviceurl=https%3A%2F%2Fcreator.zoho.com%2F	deep	https://www.zoho.com/creator/help/	https://www.zoho.com/creator/help/new-quickstart-guide.html	
leadpages	Leadpages	leadpages.com	websites_apps_commerce	29	Chrome UX Report 2026-08: leadpages.com in the top 1,000,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Leadpages': popularity #253 of 9,716, zap_usage_count 991 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 49,652 for leadpages.com (list 38KVL, 2026-09-11)	https://leadpages.com/login	shallow			
duda	Duda	duda.co	websites_apps_commerce	30	Chrome UX Report 2026-08: my.duda.co in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Duda': popularity #311 of 9,716, zap_usage_count 772 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 95,432 for duda.co (list 38KVL, 2026-09-11)	https://www.duda.co/login	deep	https://support.duda.co/hc/en-us	https://support.duda.co/hc/en-us/articles/26518291524759-Update-Your-Invoice-Information-and-Payment-Method	https://support.duda.co/hc/en-us/articles/26519222277143-Manage-Elements
shippo	Shippo	goshippo.com	websites_apps_commerce	31	Chrome UX Report 2026-08: apps.goshippo.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Shippo': popularity #409 of 9,716, zap_usage_count 448 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 54,645 for goshippo.com (list 38KVL, 2026-09-11)	https://apps.goshippo.com/login	shallow			
glide	Glide	glideapps.com	websites_apps_commerce	32	Chrome UX Report 2026-08: www.glideapps.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Glide': popularity #508 of 9,716, zap_usage_count 329 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 98,744 for glideapps.com (list 38KVL, 2026-09-11)	https://go.glideapps.com	deep	https://www.glideapps.com/docs	https://www.glideapps.com/docs/essentials/publishing-and-sharing	
chatgpt	ChatGPT	chatgpt.com	ai_assistants	1	Chrome UX Report 2026-08: chatgpt.com in the top 1,000 origins (github.com/zakird/crux-top-lists); Zapier app 'ChatGPT (OpenAI)': popularity #35 of 9,716, zap_usage_count 18,155 (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, AI models: 'OpenAI GPT' used by 81.4% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 74 for chatgpt.com (list 38KVL, 2026-09-11)	https://chatgpt.com/auth/login	deep	https://help.openai.com/en/collections/3742473-chatgpt	https://help.openai.com/en/articles/8554397-creating-and-editing-gpts	https://help.openai.com/en/articles/8096356-chatgpt-custom-instructions
claude	Claude	claude.ai	ai_assistants	2	Chrome UX Report 2026-08: claude.ai in the top 1,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Anthropic (Claude)': popularity #80 of 9,716, zap_usage_count 7,086 (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, AI models: 'Claude Sonnet' used by 42.8% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 438 for claude.ai (list 38KVL, 2026-09-11)	https://claude.ai/login	deep	https://support.claude.com/en/	https://support.claude.com/en/articles/9519177-how-can-i-create-and-manage-projects	https://support.claude.com/en/articles/10593882-share-and-unshare-chats
perplexity	Perplexity	perplexity.ai	ai_assistants	3	Chrome UX Report 2026-08: www.perplexity.ai in the top 5,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Perplexity': popularity #361 of 9,716, zap_usage_count 568 (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, AI models: 'Perplexity Sonar' used by 7.6% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 685 for perplexity.ai (list 38KVL, 2026-09-11)	https://perplexity.ai/account/login	deep	https://www.perplexity.ai/help-center/en	https://www.perplexity.ai/help-center/en/articles/11773384-how-do-i-delete-my-enterprise-organization	https://www.perplexity.ai/help-center/en/articles/11187557-how-to-manage-enterprise-billing
deepseek	DeepSeek	deepseek.com	ai_assistants	4	Chrome UX Report 2026-08: chat.deepseek.com in the top 5,000 origins (github.com/zakird/crux-top-lists); Zapier app 'DeepSeek': popularity #1243 of 9,716, zap_usage_count 73 (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, AI models: 'DeepSeek Reasoning' used by 23.3% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 1,285 for deepseek.com (list 38KVL, 2026-09-11)	https://chat.deepseek.com/	shallow			
deepl	DeepL	deepl.com	ai_assistants	5	Chrome UX Report 2026-08: www.deepl.com in the top 5,000 origins (github.com/zakird/crux-top-lists); Zapier app 'DeepL': popularity #2919 of 9,716, zap_usage_count 12 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 833 for deepl.com (list 38KVL, 2026-09-11)	https://app.deepl.com/login	deep	https://support.deepl.com/hc/en-us	https://support.deepl.com/hc/en-us/articles/19708578068380-Manage-team-members	https://support.deepl.com/hc/en-us/articles/4411308018450-Translate-PDF-files
